framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,8,1,1,16,15,0.02481066683928172
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,64,1,1,2,31,0.02651199946800868
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,1,1,1,128,15,0.02483733246723811
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,128,1,1,1,31,0.021359999974568684
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,2,1,1,64,15,0.025072000920772552
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,32,1,1,4,31,0.025626666843891144
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,16,1,1,8,31,0.024800000091393787
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,2,1,1,64,31,0.02493866781393687
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,8,1,1,16,31,0.024634666740894318
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,4,1,1,32,31,0.025066666305065155
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,128,1,1,1,31,0.020975999534130096
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,1,1,1,128,31,0.024832000335057575
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,64,1,1,2,31,0.025968000292778015
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,8,1,1,16,31,0.02436800052722295
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,32,1,1,4,31,0.025013332565625507
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,16,1,1,8,31,0.02532266577084859
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,4,1,1,32,31,0.024234667420387268
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,2,1,1,64,31,0.02459733436505
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,32,1,1,4,63,0.024618667860825855
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,64,1,1,2,63,0.02537599951028824
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,16,1,1,8,63,0.024469333390394848
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,128,1,1,1,63,0.0204373337328434
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,1,1,1,128,31,0.024069334069887798
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,8,1,1,16,63,0.024117333193620045
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,1,1,1,128,63,0.02476799984773
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,4,1,1,32,63,0.024005333582560223
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,2,1,1,64,63,0.024090667565663654
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,128,1,1,1,63,0.019813333948453266
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,64,1,1,2,63,0.02439466615517934
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,8,1,1,16,63,0.023455999791622162
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,16,1,1,8,63,0.0232640008131663
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,32,1,1,4,63,0.02359466751416524
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,4,1,1,32,63,0.023242667317390442
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,2,1,1,64,63,0.023381332556406658
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,1,1,1,128,63,0.02327999969323476
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,4,1,1,32,127,0.025466665625572205
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,32,1,1,4,127,0.02643733223279317
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,16,1,1,8,127,0.02632533262173335
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,64,1,1,2,127,0.027973333994547527
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,128,1,1,1,127,0.022842665513356526
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,8,1,1,16,127,0.025439999997615814
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,1,1,1,128,127,0.02550933261712392
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,128,1,1,1,127,0.022709332406520844
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,2,1,1,64,127,0.025626666843891144
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,64,1,1,2,127,0.026917333404223125
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,8,1,1,16,127,0.025439999997615814
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,16,1,1,8,127,0.025989333788553875
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,32,1,1,4,127,0.026154667139053345
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,4,1,1,32,127,0.025199999411900837
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,2,1,1,64,127,0.024746666351954143
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,1,1,1,128,127,0.025050667424996693
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,128,1,1,1,255,0.023189333577950794
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,16,1,1,8,255,0.026373334228992462
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,4,1,1,32,255,0.025616000096003216
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,64,1,1,2,255,0.030181333422660828
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,2,1,1,64,255,0.025439999997615814
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,32,1,1,4,255,0.026752000053723652
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,8,1,1,16,255,0.026165333886941273
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,1,1,1,128,255,0.026250667870044708
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,128,1,1,1,255,0.022682666778564453
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,8,1,1,16,255,0.025258667767047882
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,64,1,1,2,255,0.026975999275843304
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,4,1,1,32,255,0.025013332565625507
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,16,1,1,8,255,0.02699200063943863
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,32,1,1,4,255,0.02588266630967458
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,2,1,1,64,255,0.025199999411900837
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,1,1,1,128,255,0.025231999655564625
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,128,1,1,1,511,0.024314666787783306
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,64,1,1,2,511,0.02845866729815801
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,4,1,1,32,511,0.025909334421157837
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,16,1,1,8,511,0.026687999566396076
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,32,1,1,4,511,0.026949333647886913
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,8,1,1,16,511,0.025957333544890087
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,2,1,1,64,511,0.025594666600227356
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,1,1,1,128,511,0.02603733291228612
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,64,1,1,2,511,0.02788266787926356
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,128,1,1,1,511,0.023354666928450268
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,32,1,1,4,511,0.027237333357334137
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,16,1,1,8,511,0.02621866762638092
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,8,1,1,16,511,0.025562666356563568
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,128,1,1,1,1023,0.025077333052953083
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,2,1,1,64,511,0.025439999997615814
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,1,1,1,128,511,0.025402667621771496
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,4,1,1,32,511,0.02568000058333079
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,64,1,1,2,1023,0.029520000020662945
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,4,1,1,32,1023,0.0269813338915507
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,32,1,1,4,1023,0.028399998943010967
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,16,1,1,8,1023,0.027855999767780304
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,8,1,1,16,1023,0.027600000301996868
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,2,1,1,64,1023,0.027280000348885853
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,1,1,1,128,1023,0.027215999861558277
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,64,1,1,2,1023,0.028991999725500744
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,128,1,1,1,1023,0.025578667720158894
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,32,1,1,4,1023,0.027386667827765148
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,8,1,1,16,1023,0.027653334041436512
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,16,1,1,8,1023,0.02717333287000656
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,4,1,1,32,1023,0.026778665681680042
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,2,1,1,64,1023,0.027082666754722595
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,1,1,1,128,1023,0.026863999664783478
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,64,1,1,2,2047,0.03263466556866964
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,128,1,1,1,2047,0.02865600089232127
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,32,1,1,4,2047,0.03121600051720937
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,16,1,1,8,2047,0.03011200080315272
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,1,1,1,128,2047,0.029338667790095013
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,8,1,1,16,2047,0.029477333029111225
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,4,1,1,32,2047,0.029525332152843475
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,2,1,1,64,2047,0.030053332448005676
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,64,1,1,2,2047,0.03253866732120514
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,128,1,1,1,2047,0.027509334186712902
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,32,1,1,4,2047,0.033402666449546814
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,16,1,1,8,2047,0.029504001140594482
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,64,1,1,2,4095,0.03634133438269297
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,8,1,1,16,2047,0.029509333272775013
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,4,1,1,32,2047,0.028538666665554047
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,1,1,1,128,2047,0.02826666583617528
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,128,1,1,1,4095,0.03002133220434189
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,32,1,1,4,4095,0.034714666505654655
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,2,1,1,64,2047,0.029114666084448498
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,16,1,1,8,4095,0.03387733300526937
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,8,1,1,16,4095,0.0340639998515447
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,2,1,1,64,4095,0.033370666205883026
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,4,1,1,32,4095,0.03331200033426285
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,128,1,1,1,4095,0.028959999481836956
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,64,1,1,2,4095,0.03633599976698557
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,1,1,1,128,4095,0.03335466732581457
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,32,1,1,4,4095,0.03562666724125544
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,8,1,1,16,4095,0.03595199932654699
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,16,1,1,8,4095,0.033520000676314034
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,1,1,1,128,4095,0.03243733445803324
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,2,1,1,64,4095,0.032469332218170166
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,4,1,1,32,4095,0.03278400003910065
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,16,1,1,8,8191,0.03630933413902918
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,32,1,1,4,8191,0.037087999284267426
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,64,1,1,2,8191,0.9469119707743326
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,8,1,1,16,8191,0.03618666778008143
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,128,1,1,1,8191,0.033157333731651306
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,4,1,1,32,8191,0.03644266724586487
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,128,1,1,1,8191,0.03349333256483078
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,1,1,1,128,8191,0.0359199990828832
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,64,1,1,2,8191,0.03791466603676478
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,32,1,1,4,8191,0.03626666714747747
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,2,1,1,64,8191,0.035461333890755974
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,16,1,1,8,8191,0.03519999980926514
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,8,1,1,16,8191,0.034847999612490334
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,2,1,1,64,8191,0.039520000418027244
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,4,1,1,32,8191,0.03489066660404205
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,1,1,1,128,8191,0.034202667574087776
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,128,1,1,1,16383,0.0378560001651446
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,64,1,1,2,16383,0.047797332207361855
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,8,1,1,16,16383,0.044031997521718345
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,16,1,1,8,16383,0.0444160004456838
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,32,1,1,4,16383,0.04558399816354116
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,4,1,1,32,16383,0.043509334325790405
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,64,1,1,2,16383,0.04636266827583313
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,1,1,1,128,16383,0.043605332573254905
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,2,1,1,64,16383,0.04379733403523763
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,128,1,1,1,16383,0.03751999884843826
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,32,1,1,4,16383,0.0439573327700297
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,16,1,1,8,16383,0.04310933252175649
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,8,1,1,16,16383,0.042352000872294106
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,4,1,1,32,16383,0.04246933261553446
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,2,1,1,64,16383,0.04236799975236257
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,fp8,1,1,1,128,16383,0.0421973317861557
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,128,1,1,1,32767,0.0489279975493749
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,64,1,1,2,32767,0.05686933298905691
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,16,1,1,8,32767,0.048325334986050926
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,32,1,1,4,32767,0.04982399940490723
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,8,1,1,16,32767,0.04754666487375895
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,4,1,1,32,32767,0.047775998711586
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,2,1,1,64,32767,0.04747733473777771
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_generation,default,float16,float16,1,1,1,128,32767,0.047370667258898415
